% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ 226.76+7.4755i THz                ewfd.normE (V/m) @ 226.76+7.4755i THz
0                         6.159489571603891E-8     -3.9929177363574116E-8   -308182.46178037755-215757.85193885863i           983710.599935397
0                         6.159489571603891E-8     -2.39575064181445E-8     -200776.595424549-140913.70813515387i             923537.0485497601
0                         6.159489571603891E-8     -7.985835472714834E-9    -117597.34670673641-78285.0325767516i             812502.2214305816
0                         6.159489571603891E-8     7.985835472714834E-9     -12604.464252584949-5161.211054958789i            787814.7286155049
0                         6.159489571603891E-8     2.3957506418144448E-8    114333.65898654691+80868.4591360363i              803543.9987441368
0                         6.159489571603891E-8     3.9929177363574116E-8    240334.3829010334+166270.25226066815i             856680.2005316317
0                         6.159489571603891E-8     5.590084830900378E-8     332718.22388026334+235809.24184504687i            970872.3275670218
0                         6.159489571603891E-8     7.18725192544334E-8      424465.5346717216+307004.7593596922i              990914.4216756397
0                         6.159489571603891E-8     8.784419019986301E-8     591619.7553019372+413361.10607932555i             1153210.7154390428
0                         6.159489571603891E-8     1.0381586114529268E-7    764272.7743613168+523937.09775309666i             1337486.591951826
0                         6.159489571603891E-8     1.1978753209072235E-7    914756.8242761944+627450.0036594417i              1555012.886471046
0                         6.159489571603891E-8     1.3575920303615201E-7    1068462.677835557+733142.8245294524i              1757423.3894783133
0                         6.159489571603891E-8     1.5173087398158168E-7    1225955.6936721252+842107.8175956737i             1967548.4601217958
0                         6.159489571603891E-8     1.6770254492701124E-7    1389260.9088054176+958830.5293967266i             2170536.313146359
0                         6.159489571603891E-8     1.836742158724409E-7     1571916.6215649883+1094661.6337590679i            2391956.2828553906
0                         6.159489571603891E-8     1.9964588681787058E-7    1764614.5746910586+1238817.5085618042i            2629077.931515609
0                         6.159489571603891E-8     2.1561755776330025E-7    1967354.7681836314+1391298.1538049376i            2881490.0878958423
0                         6.159489571603891E-8     2.3158922870872991E-7    2180137.202042702+1552103.569488466i              3148854.262274821
0                         6.159489571603891E-8     2.475608996541595E-7     2402961.876268271+1721233.755612388i              3430892.8648189795
0                         6.159489571603891E-8     2.6353257059958914E-7    2957074.3135554343+2053348.901601831i             3925165.2151909284
0                         6.159489571603891E-8     2.795042415450188E-7     3022238.182839784+2174823.260543199i              4184770.969280566
0                         6.159489571603891E-8     2.954759124904485E-7     3345397.0590036237+2438573.1588532585i            4489703.649076455
0                         6.159489571603891E-8     3.1144758343587815E-7    3747465.2537015844+2748682.215434713i             4970175.301878952
