% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12                      ewfd.normE (V/m) @ lambda=4E-12
0                         6.612244897959183E-8     -4.091326530612245E-7    -2160524.1844523367-534459.4598163358i            2843584.633048067
0                         6.612244897959183E-8     -3.9094897959183674E-7   -3133428.8167501707-760748.06414367i              3745114.9811417153
0                         6.612244897959183E-8     -3.72765306122449E-7     -4130075.9721179036-996859.6607858276i            4878067.867333891
0                         6.612244897959183E-8     -3.545816326530612E-7    -5175063.644298631-1269113.028655824i             5963543.953395676
0                         6.612244897959183E-8     -3.3639795918367346E-7   -5889439.613046421-1395231.043109322i             6835279.528973874
0                         6.612244897959183E-8     -3.1821428571428575E-7   -6648252.460998521-1562818.2412969097i            7726975.811011135
0                         6.612244897959183E-8     -3.0003061224489794E-7   -7118958.453161604-1601720.6242981236i            8464241.461114423
0                         6.612244897959183E-8     -2.8184693877551024E-7   -7928658.683392229-1845281.1007011253i            9193909.714261713
0                         6.612244897959183E-8     -2.636632653061224E-7    -8325777.319547158-1905244.0875401786i            9642025.8203943
0                         6.612244897959183E-8     -2.454795918367347E-7    -8593779.242033035-1925829.3908714058i            9968861.518972702
0                         6.612244897959183E-8     -2.2729591836734696E-7   -8733136.324088376-1908540.5340739852i            1.0135240880160902E7
0                         6.612244897959183E-8     -2.091122448979592E-7    -8947499.630214699-1928087.3372954712i            1.059062487692785E7
0                         6.612244897959183E-8     -1.9092857142857144E-7   -8325150.661698218-1719388.9654951447i            9976643.083776642
0                         6.612244897959183E-8     -1.7274489795918368E-7   -7684298.512042953-1503633.9068677546i            9358948.377899725
0                         6.612244897959183E-8     -1.5456122448979592E-7   -7166702.483368637-1293452.0056257052i            8812786.213995758
0                         6.612244897959183E-8     -1.3637755102040816E-7   -6646284.722115244-1080556.4543469108i            8266052.296392137
0                         6.612244897959183E-8     -1.181938775510204E-7    -6123048.529315449-864936.6884310911i             7719786.469399177
0                         6.612244897959183E-8     -1.0001020408163265E-7   -6040837.259959824-874272.4196015284i             7697730.374993736
0                         6.612244897959183E-8     -8.182653061224489E-8    -5794395.776638339-751419.1950410861i             7586306.96505008
0                         6.612244897959183E-8     -6.364285714285713E-8    -5574672.706111725-695070.1968892084i             7358619.415054289
0                         6.612244897959183E-8     -4.545918367346937E-8    -5357143.919663904-640490.2004251552i             7142386.9686967535
0                         6.612244897959183E-8     -2.7275510204081612E-8   -5077724.568590622-561334.0877568352i             6937084.262235395
