% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Displacement field, Y-component, Displacement field, Z-component
% Length unit:        m
% X                       Y                        Z                        v (m) @ 8.8015 GHz                                w (m) @ 8.8015 GHz
0                         6.621451289474183E-7     -3.753342672175967E-7    NaN                                               NaN
0                         6.621451289474183E-7     -3.593625962721671E-7    NaN                                               NaN
0                         6.621451289474183E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         6.621451289474183E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         6.621451289474183E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         6.621451289474183E-7     -2.954759124904485E-7    NaN                                               NaN
0                         6.621451289474183E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         6.621451289474183E-7     -2.635325705995892E-7    NaN                                               NaN
0                         6.621451289474183E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         6.621451289474183E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         6.621451289474183E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         6.621451289474183E-7     -1.996458868178706E-7    NaN                                               NaN
0                         6.621451289474183E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         6.621451289474183E-7     -1.677025449270113E-7    NaN                                               NaN
0                         6.621451289474183E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         6.621451289474183E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         6.621451289474183E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         6.621451289474183E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         6.621451289474183E-7     -8.784419019986307E-8    NaN                                               NaN
0                         6.621451289474183E-7     -7.187251925443345E-8    NaN                                               NaN
0                         6.621451289474183E-7     -5.590084830900378E-8    NaN                                               NaN
0                         6.621451289474183E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         6.621451289474183E-7     -2.39575064181445E-8     NaN                                               NaN
0                         6.621451289474183E-7     -7.985835472714834E-9    NaN                                               NaN
0                         6.621451289474183E-7     7.985835472714834E-9     NaN                                               NaN
0                         6.621451289474183E-7     2.3957506418144448E-8    NaN                                               NaN
0                         6.621451289474183E-7     3.9929177363574116E-8    NaN                                               NaN
0                         6.621451289474183E-7     5.590084830900378E-8     NaN                                               NaN
0                         6.621451289474183E-7     7.18725192544334E-8      NaN                                               NaN
0                         6.621451289474183E-7     8.784419019986301E-8     NaN                                               NaN
0                         6.621451289474183E-7     1.0381586114529268E-7    NaN                                               NaN
0                         6.621451289474183E-7     1.1978753209072235E-7    NaN                                               NaN
0                         6.621451289474183E-7     1.3575920303615201E-7    NaN                                               NaN
0                         6.621451289474183E-7     1.5173087398158168E-7    NaN                                               NaN
0                         6.621451289474183E-7     1.6770254492701124E-7    NaN                                               NaN
0                         6.621451289474183E-7     1.836742158724409E-7     NaN                                               NaN
0                         6.621451289474183E-7     1.9964588681787058E-7    NaN                                               NaN
0                         6.621451289474183E-7     2.1561755776330025E-7    NaN                                               NaN
0                         6.621451289474183E-7     2.3158922870872991E-7    NaN                                               NaN
0                         6.621451289474183E-7     2.475608996541595E-7     NaN                                               NaN
0                         6.621451289474183E-7     2.6353257059958914E-7    NaN                                               NaN
0                         6.621451289474183E-7     2.795042415450188E-7     NaN                                               NaN
0                         6.621451289474183E-7     2.954759124904485E-7     NaN                                               NaN
0                         6.621451289474183E-7     3.1144758343587815E-7    NaN                                               NaN
0                         6.621451289474183E-7     3.274192543813078E-7     NaN                                               NaN
0                         6.621451289474183E-7     3.433909253267374E-7     NaN                                               NaN
0                         6.621451289474183E-7     3.5936259627216704E-7    NaN                                               NaN
0                         6.621451289474183E-7     3.753342672175967E-7     NaN                                               NaN
0                         6.621451289474183E-7     3.913059381630264E-7     NaN                                               NaN
0                         6.775438528764281E-7     -3.913059381630264E-7    NaN                                               NaN
0                         6.775438528764281E-7     -3.753342672175967E-7    NaN                                               NaN
0                         6.775438528764281E-7     -3.593625962721671E-7    NaN                                               NaN
0                         6.775438528764281E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         6.775438528764281E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         6.775438528764281E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         6.775438528764281E-7     -2.954759124904485E-7    NaN                                               NaN
0                         6.775438528764281E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         6.775438528764281E-7     -2.635325705995892E-7    NaN                                               NaN
0                         6.775438528764281E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         6.775438528764281E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         6.775438528764281E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         6.775438528764281E-7     -1.996458868178706E-7    NaN                                               NaN
0                         6.775438528764281E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         6.775438528764281E-7     -1.677025449270113E-7    NaN                                               NaN
0                         6.775438528764281E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         6.775438528764281E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         6.775438528764281E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         6.775438528764281E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         6.775438528764281E-7     -8.784419019986307E-8    NaN                                               NaN
0                         6.775438528764281E-7     -7.187251925443345E-8    NaN                                               NaN
0                         6.775438528764281E-7     -5.590084830900378E-8    NaN                                               NaN
0                         6.775438528764281E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         6.775438528764281E-7     -2.39575064181445E-8     NaN                                               NaN
0                         6.775438528764281E-7     -7.985835472714834E-9    NaN                                               NaN
0                         6.775438528764281E-7     7.985835472714834E-9     NaN                                               NaN
0                         6.775438528764281E-7     2.3957506418144448E-8    NaN                                               NaN
0                         6.775438528764281E-7     3.9929177363574116E-8    NaN                                               NaN
0                         6.775438528764281E-7     5.590084830900378E-8     NaN                                               NaN
0                         6.775438528764281E-7     7.18725192544334E-8      NaN                                               NaN
0                         6.775438528764281E-7     8.784419019986301E-8     NaN                                               NaN
0                         6.775438528764281E-7     1.0381586114529268E-7    NaN                                               NaN
0                         6.775438528764281E-7     1.1978753209072235E-7    NaN                                               NaN
0                         6.775438528764281E-7     1.3575920303615201E-7    NaN                                               NaN
0                         6.775438528764281E-7     1.5173087398158168E-7    NaN                                               NaN
0                         6.775438528764281E-7     1.6770254492701124E-7    NaN                                               NaN
0                         6.775438528764281E-7     1.836742158724409E-7     NaN                                               NaN
0                         6.775438528764281E-7     1.9964588681787058E-7    NaN                                               NaN
0                         6.775438528764281E-7     2.1561755776330025E-7    NaN                                               NaN
0                         6.775438528764281E-7     2.3158922870872991E-7    NaN                                               NaN
0                         6.775438528764281E-7     2.475608996541595E-7     NaN                                               NaN
0                         6.775438528764281E-7     2.6353257059958914E-7    NaN                                               NaN
0                         6.775438528764281E-7     2.795042415450188E-7     NaN                                               NaN
0                         6.775438528764281E-7     2.954759124904485E-7     NaN                                               NaN
0                         6.775438528764281E-7     3.1144758343587815E-7    NaN                                               NaN
0                         6.775438528764281E-7     3.274192543813078E-7     NaN                                               NaN
0                         6.775438528764281E-7     3.433909253267374E-7     NaN                                               NaN
0                         6.775438528764281E-7     3.5936259627216704E-7    NaN                                               NaN
0                         6.775438528764281E-7     3.753342672175967E-7     NaN                                               NaN
0                         6.775438528764281E-7     3.913059381630264E-7     NaN                                               NaN
0                         6.929425768054377E-7     -3.913059381630264E-7    NaN                                               NaN
0                         6.929425768054377E-7     -3.753342672175967E-7    NaN                                               NaN
0                         6.929425768054377E-7     -3.593625962721671E-7    NaN                                               NaN
0                         6.929425768054377E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         6.929425768054377E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         6.929425768054377E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         6.929425768054377E-7     -2.954759124904485E-7    NaN                                               NaN
0                         6.929425768054377E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         6.929425768054377E-7     -2.635325705995892E-7    NaN                                               NaN
0                         6.929425768054377E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         6.929425768054377E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         6.929425768054377E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         6.929425768054377E-7     -1.996458868178706E-7    NaN                                               NaN
0                         6.929425768054377E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         6.929425768054377E-7     -1.677025449270113E-7    NaN                                               NaN
0                         6.929425768054377E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         6.929425768054377E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         6.929425768054377E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         6.929425768054377E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         6.929425768054377E-7     -8.784419019986307E-8    NaN                                               NaN
0                         6.929425768054377E-7     -7.187251925443345E-8    NaN                                               NaN
0                         6.929425768054377E-7     -5.590084830900378E-8    NaN                                               NaN
0                         6.929425768054377E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         6.929425768054377E-7     -2.39575064181445E-8     NaN                                               NaN
0                         6.929425768054377E-7     -7.985835472714834E-9    NaN                                               NaN
0                         6.929425768054377E-7     7.985835472714834E-9     NaN                                               NaN
0                         6.929425768054377E-7     2.3957506418144448E-8    NaN                                               NaN
0                         6.929425768054377E-7     3.9929177363574116E-8    NaN                                               NaN
0                         6.929425768054377E-7     5.590084830900378E-8     NaN                                               NaN
0                         6.929425768054377E-7     7.18725192544334E-8      NaN                                               NaN
0                         6.929425768054377E-7     8.784419019986301E-8     NaN                                               NaN
0                         6.929425768054377E-7     1.0381586114529268E-7    NaN                                               NaN
0                         6.929425768054377E-7     1.1978753209072235E-7    NaN                                               NaN
0                         6.929425768054377E-7     1.3575920303615201E-7    NaN                                               NaN
0                         6.929425768054377E-7     1.5173087398158168E-7    NaN                                               NaN
0                         6.929425768054377E-7     1.6770254492701124E-7    NaN                                               NaN
0                         6.929425768054377E-7     1.836742158724409E-7     NaN                                               NaN
0                         6.929425768054377E-7     1.9964588681787058E-7    NaN                                               NaN
0                         6.929425768054377E-7     2.1561755776330025E-7    NaN                                               NaN
0                         6.929425768054377E-7     2.3158922870872991E-7    NaN                                               NaN
0                         6.929425768054377E-7     2.475608996541595E-7     NaN                                               NaN
0                         6.929425768054377E-7     2.6353257059958914E-7    NaN                                               NaN
0                         6.929425768054377E-7     2.795042415450188E-7     NaN                                               NaN
0                         6.929425768054377E-7     2.954759124904485E-7     NaN                                               NaN
0                         6.929425768054377E-7     3.1144758343587815E-7    NaN                                               NaN
0                         6.929425768054377E-7     3.274192543813078E-7     NaN                                               NaN
0                         6.929425768054377E-7     3.433909253267374E-7     NaN                                               NaN
0                         6.929425768054377E-7     3.5936259627216704E-7    NaN                                               NaN
0                         6.929425768054377E-7     3.753342672175967E-7     NaN                                               NaN
0                         6.929425768054377E-7     3.913059381630264E-7     NaN                                               NaN
0                         7.083413007344475E-7     -3.913059381630264E-7    NaN                                               NaN
0                         7.083413007344475E-7     -3.753342672175967E-7    NaN                                               NaN
0                         7.083413007344475E-7     -3.593625962721671E-7    NaN                                               NaN
0                         7.083413007344475E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         7.083413007344475E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         7.083413007344475E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         7.083413007344475E-7     -2.954759124904485E-7    NaN                                               NaN
0                         7.083413007344475E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         7.083413007344475E-7     -2.635325705995892E-7    NaN                                               NaN
0                         7.083413007344475E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         7.083413007344475E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         7.083413007344475E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         7.083413007344475E-7     -1.996458868178706E-7    NaN                                               NaN
0                         7.083413007344475E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         7.083413007344475E-7     -1.677025449270113E-7    NaN                                               NaN
0                         7.083413007344475E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         7.083413007344475E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         7.083413007344475E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         7.083413007344475E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         7.083413007344475E-7     -8.784419019986307E-8    NaN                                               NaN
0                         7.083413007344475E-7     -7.187251925443345E-8    NaN                                               NaN
0                         7.083413007344475E-7     -5.590084830900378E-8    NaN                                               NaN
0                         7.083413007344475E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         7.083413007344475E-7     -2.39575064181445E-8     NaN                                               NaN
0                         7.083413007344475E-7     -7.985835472714834E-9    NaN                                               NaN
0                         7.083413007344475E-7     7.985835472714834E-9     NaN                                               NaN
0                         7.083413007344475E-7     2.3957506418144448E-8    NaN                                               NaN
0                         7.083413007344475E-7     3.9929177363574116E-8    NaN                                               NaN
0                         7.083413007344475E-7     5.590084830900378E-8     NaN                                               NaN
0                         7.083413007344475E-7     7.18725192544334E-8      NaN                                               NaN
0                         7.083413007344475E-7     8.784419019986301E-8     NaN                                               NaN
0                         7.083413007344475E-7     1.0381586114529268E-7    NaN                                               NaN
0                         7.083413007344475E-7     1.1978753209072235E-7    NaN                                               NaN
0                         7.083413007344475E-7     1.3575920303615201E-7    NaN                                               NaN
0                         7.083413007344475E-7     1.5173087398158168E-7    NaN                                               NaN
0                         7.083413007344475E-7     1.6770254492701124E-7    NaN                                               NaN
0                         7.083413007344475E-7     1.836742158724409E-7     NaN                                               NaN
0                         7.083413007344475E-7     1.9964588681787058E-7    NaN                                               NaN
0                         7.083413007344475E-7     2.1561755776330025E-7    NaN                                               NaN
0                         7.083413007344475E-7     2.3158922870872991E-7    NaN                                               NaN
0                         7.083413007344475E-7     2.475608996541595E-7     NaN                                               NaN
0                         7.083413007344475E-7     2.6353257059958914E-7    NaN                                               NaN
0                         7.083413007344475E-7     2.795042415450188E-7     NaN                                               NaN
0                         7.083413007344475E-7     2.954759124904485E-7     NaN                                               NaN
0                         7.083413007344475E-7     3.1144758343587815E-7    NaN                                               NaN
0                         7.083413007344475E-7     3.274192543813078E-7     NaN                                               NaN
0                         7.083413007344475E-7     3.433909253267374E-7     NaN                                               NaN
0                         7.083413007344475E-7     3.5936259627216704E-7    NaN                                               NaN
0                         7.083413007344475E-7     3.753342672175967E-7     NaN                                               NaN
0                         7.083413007344475E-7     3.913059381630264E-7     NaN                                               NaN
0                         7.237400246634572E-7     -3.913059381630264E-7    NaN                                               NaN
0                         7.237400246634572E-7     -3.753342672175967E-7    NaN                                               NaN
0                         7.237400246634572E-7     -3.593625962721671E-7    NaN                                               NaN
0                         7.237400246634572E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         7.237400246634572E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         7.237400246634572E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         7.237400246634572E-7     -2.954759124904485E-7    NaN                                               NaN
0                         7.237400246634572E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         7.237400246634572E-7     -2.635325705995892E-7    NaN                                               NaN
0                         7.237400246634572E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         7.237400246634572E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         7.237400246634572E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         7.237400246634572E-7     -1.996458868178706E-7    NaN                                               NaN
0                         7.237400246634572E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         7.237400246634572E-7     -1.677025449270113E-7    NaN                                               NaN
0                         7.237400246634572E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         7.237400246634572E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         7.237400246634572E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         7.237400246634572E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         7.237400246634572E-7     -8.784419019986307E-8    NaN                                               NaN
0                         7.237400246634572E-7     -7.187251925443345E-8    NaN                                               NaN
0                         7.237400246634572E-7     -5.590084830900378E-8    NaN                                               NaN
0                         7.237400246634572E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         7.237400246634572E-7     -2.39575064181445E-8     NaN                                               NaN
0                         7.237400246634572E-7     -7.985835472714834E-9    NaN                                               NaN
0                         7.237400246634572E-7     7.985835472714834E-9     NaN                                               NaN
0                         7.237400246634572E-7     2.3957506418144448E-8    NaN                                               NaN
0                         7.237400246634572E-7     3.9929177363574116E-8    NaN                                               NaN
0                         7.237400246634572E-7     5.590084830900378E-8     NaN                                               NaN
0                         7.237400246634572E-7     7.18725192544334E-8      NaN                                               NaN
0                         7.237400246634572E-7     8.784419019986301E-8     NaN                                               NaN
0                         7.237400246634572E-7     1.0381586114529268E-7    NaN                                               NaN
0                         7.237400246634572E-7     1.1978753209072235E-7    NaN                                               NaN
0                         7.237400246634572E-7     1.3575920303615201E-7    NaN                                               NaN
0                         7.237400246634572E-7     1.5173087398158168E-7    NaN                                               NaN
0                         7.237400246634572E-7     1.6770254492701124E-7    NaN                                               NaN
0                         7.237400246634572E-7     1.836742158724409E-7     NaN                                               NaN
0                         7.237400246634572E-7     1.9964588681787058E-7    NaN                                               NaN
0                         7.237400246634572E-7     2.1561755776330025E-7    NaN                                               NaN
0                         7.237400246634572E-7     2.3158922870872991E-7    NaN                                               NaN
0                         7.237400246634572E-7     2.475608996541595E-7     NaN                                               NaN
0                         7.237400246634572E-7     2.6353257059958914E-7    NaN                                               NaN
0                         7.237400246634572E-7     2.795042415450188E-7     NaN                                               NaN
0                         7.237400246634572E-7     2.954759124904485E-7     NaN                                               NaN
0                         7.237400246634572E-7     3.1144758343587815E-7    NaN                                               NaN
0                         7.237400246634572E-7     3.274192543813078E-7     NaN                                               NaN
0                         7.237400246634572E-7     3.433909253267374E-7     NaN                                               NaN
0                         7.237400246634572E-7     3.5936259627216704E-7    NaN                                               NaN
0                         7.237400246634572E-7     3.753342672175967E-7     NaN                                               NaN
0                         7.237400246634572E-7     3.913059381630264E-7     NaN                                               NaN
0                         7.391387485924669E-7     -3.913059381630264E-7    NaN                                               NaN
0                         7.391387485924669E-7     -3.753342672175967E-7    NaN                                               NaN
0                         7.391387485924669E-7     -3.593625962721671E-7    NaN                                               NaN
0                         7.391387485924669E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         7.391387485924669E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         7.391387485924669E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         7.391387485924669E-7     -2.954759124904485E-7    NaN                                               NaN
0                         7.391387485924669E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         7.391387485924669E-7     -2.635325705995892E-7    NaN                                               NaN
0                         7.391387485924669E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         7.391387485924669E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         7.391387485924669E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         7.391387485924669E-7     -1.996458868178706E-7    NaN                                               NaN
0                         7.391387485924669E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         7.391387485924669E-7     -1.677025449270113E-7    NaN                                               NaN
0                         7.391387485924669E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         7.391387485924669E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         7.391387485924669E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         7.391387485924669E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         7.391387485924669E-7     -8.784419019986307E-8    NaN                                               NaN
0                         7.391387485924669E-7     -7.187251925443345E-8    NaN                                               NaN
0                         7.391387485924669E-7     -5.590084830900378E-8    NaN                                               NaN
0                         7.391387485924669E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         7.391387485924669E-7     -2.39575064181445E-8     NaN                                               NaN
0                         7.391387485924669E-7     -7.985835472714834E-9    NaN                                               NaN
0                         7.391387485924669E-7     7.985835472714834E-9     NaN                                               NaN
0                         7.391387485924669E-7     2.3957506418144448E-8    NaN                                               NaN
0                         7.391387485924669E-7     3.9929177363574116E-8    NaN                                               NaN
0                         7.391387485924669E-7     5.590084830900378E-8     NaN                                               NaN
0                         7.391387485924669E-7     7.18725192544334E-8      NaN                                               NaN
0                         7.391387485924669E-7     8.784419019986301E-8     NaN                                               NaN
0                         7.391387485924669E-7     1.0381586114529268E-7    NaN                                               NaN
0                         7.391387485924669E-7     1.1978753209072235E-7    NaN                                               NaN
0                         7.391387485924669E-7     1.3575920303615201E-7    NaN                                               NaN
0                         7.391387485924669E-7     1.5173087398158168E-7    NaN                                               NaN
0                         7.391387485924669E-7     1.6770254492701124E-7    NaN                                               NaN
0                         7.391387485924669E-7     1.836742158724409E-7     NaN                                               NaN
0                         7.391387485924669E-7     1.9964588681787058E-7    NaN                                               NaN
0                         7.391387485924669E-7     2.1561755776330025E-7    NaN                                               NaN
0                         7.391387485924669E-7     2.3158922870872991E-7    NaN                                               NaN
0                         7.391387485924669E-7     2.475608996541595E-7     NaN                                               NaN
0                         7.391387485924669E-7     2.6353257059958914E-7    NaN                                               NaN
0                         7.391387485924669E-7     2.795042415450188E-7     NaN                                               NaN
0                         7.391387485924669E-7     2.954759124904485E-7     NaN                                               NaN
0                         7.391387485924669E-7     3.1144758343587815E-7    NaN                                               NaN
0                         7.391387485924669E-7     3.274192543813078E-7     NaN                                               NaN
0                         7.391387485924669E-7     3.433909253267374E-7     NaN                                               NaN
0                         7.391387485924669E-7     3.5936259627216704E-7    NaN                                               NaN
0                         7.391387485924669E-7     3.753342672175967E-7     NaN                                               NaN
0                         7.391387485924669E-7     3.913059381630264E-7     NaN                                               NaN
0                         7.545374725214766E-7     -3.913059381630264E-7    NaN                                               NaN
0                         7.545374725214766E-7     -3.753342672175967E-7    NaN                                               NaN
0                         7.545374725214766E-7     -3.593625962721671E-7    NaN                                               NaN
0                         7.545374725214766E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         7.545374725214766E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         7.545374725214766E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         7.545374725214766E-7     -2.954759124904485E-7    NaN                                               NaN
0                         7.545374725214766E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         7.545374725214766E-7     -2.635325705995892E-7    NaN                                               NaN
0                         7.545374725214766E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         7.545374725214766E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         7.545374725214766E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         7.545374725214766E-7     -1.996458868178706E-7    NaN                                               NaN
0                         7.545374725214766E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         7.545374725214766E-7     -1.677025449270113E-7    NaN                                               NaN
0                         7.545374725214766E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         7.545374725214766E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         7.545374725214766E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         7.545374725214766E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         7.545374725214766E-7     -8.784419019986307E-8    NaN                                               NaN
0                         7.545374725214766E-7     -7.187251925443345E-8    NaN                                               NaN
0                         7.545374725214766E-7     -5.590084830900378E-8    NaN                                               NaN
0                         7.545374725214766E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         7.545374725214766E-7     -2.39575064181445E-8     NaN                                               NaN
0                         7.545374725214766E-7     -7.985835472714834E-9    NaN                                               NaN
0                         7.545374725214766E-7     7.985835472714834E-9     NaN                                               NaN
0                         7.545374725214766E-7     2.3957506418144448E-8    NaN                                               NaN
0                         7.545374725214766E-7     3.9929177363574116E-8    NaN                                               NaN
0                         7.545374725214766E-7     5.590084830900378E-8     NaN                                               NaN
0                         7.545374725214766E-7     7.18725192544334E-8      NaN                                               NaN
0                         7.545374725214766E-7     8.784419019986301E-8     NaN                                               NaN
0                         7.545374725214766E-7     1.0381586114529268E-7    NaN                                               NaN
0                         7.545374725214766E-7     1.1978753209072235E-7    NaN                                               NaN
0                         7.545374725214766E-7     1.3575920303615201E-7    NaN                                               NaN
0                         7.545374725214766E-7     1.5173087398158168E-7    NaN                                               NaN
0                         7.545374725214766E-7     1.6770254492701124E-7    NaN                                               NaN
0                         7.545374725214766E-7     1.836742158724409E-7     NaN                                               NaN
0                         7.545374725214766E-7     1.9964588681787058E-7    NaN                                               NaN
0                         7.545374725214766E-7     2.1561755776330025E-7    NaN                                               NaN
0                         7.545374725214766E-7     2.3158922870872991E-7    NaN                                               NaN
0                         7.545374725214766E-7     2.475608996541595E-7     NaN                                               NaN
0                         7.545374725214766E-7     2.6353257059958914E-7    NaN                                               NaN
0                         7.545374725214766E-7     2.795042415450188E-7     NaN                                               NaN
0                         7.545374725214766E-7     2.954759124904485E-7     NaN                                               NaN
0                         7.545374725214766E-7     3.1144758343587815E-7    NaN                                               NaN
0                         7.545374725214766E-7     3.274192543813078E-7     NaN                                               NaN
0                         7.545374725214766E-7     3.433909253267374E-7     NaN                                               NaN
0                         7.545374725214766E-7     3.5936259627216704E-7    NaN                                               NaN
