% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Dec 3 2024, 18:43
% Table:              Table 14 - 
% k                                               Eigenfrequency (THz)                              Frequency (THz)                                   Quality factor (1)
0.8666666666666667                                407.73516898475896+1.4437743325277025E-6i         407.73516898475896                                1.4120460510989708E8
0.8666666666666667                                408.5382613336053+1.439354479398568E-6i           408.5382613336053                                 1.4191718134101072E8
0.8666666666666667                                409.05198043586904+1.4280858684971636E-6i         409.05198043586904                                1.4321687142886308E8
0.8666666666666667                                409.6545559496818+1.4448421286578554E-6i          409.6545559496818                                 1.4176446956534228E8
0.8666666666666667                                410.7076904690476+1.4518721887826965E-6i          410.7076904690476                                 1.4144071828161407E8
0.8666666666666667                                411.53479009198344+1.4408104899758545E-6i         411.53479009198344                                1.428136430693533E8
0.8666666666666667                                413.0390993507775+1.4583466267329114E-6i          413.0390993507775                                 1.4161211463014665E8
0.9333333333333333                                387.82975781757074+1.4641912288093377E-6i         387.82975781757074                                1.3243821919796267E8
0.9333333333333333                                388.56448713103725+1.479718941393533E-6i          388.56448713103725                                1.3129672002613705E8
0.9333333333333333                                390.7653354876163+1.4368862028389608E-6i          390.7653354876163                                 1.359764380490093E8
0.9333333333333333                                391.79262211581965+1.441452504245649E-6i          391.79262211581965                                1.3590202277280557E8
0.9333333333333333                                394.0051362513592+1.4489733554162068E-6i          394.0051362513592                                 1.3596010402074787E8
0.9333333333333333                                394.6203286752304+1.4503842956214734E-6i          394.6203286752304                                 1.3603992054607156E8
0.9333333333333333                                395.8872662280841+1.455142968699018E-6i           395.8872662280841                                 1.360303677177612E8
0.9333333333333333                                397.4121917234613+1.4682170369959553E-6i          397.4121917234613                                 1.3533836677736226E8
0.9333333333333333                                399.3045627067199+1.4661506745910484E-6i          399.3045627067199                                 1.3617446338456905E8
0.9333333333333333                                401.27570715840363+1.4610806392310437E-6i         401.27570715840363                                1.3732154693720126E8
0.9333333333333333                                402.2116298817222+1.4762399991797839E-6i          402.2116298817222                                 1.362284012441052E8
0.9333333333333333                                407.1606502602827+1.436611570960136E-6i           407.1606502602827                                 1.4170867703236008E8
0.9333333333333333                                407.310625460134+1.4366684873511952E-6i           407.310625460134                                  1.4175525844904485E8
0.9333333333333333                                407.44170155424416+1.4808934168040284E-6i         407.44170155424416                                1.3756618029728276E8
0.9333333333333333                                408.01984945006916+1.4416357075930848E-6i         408.01984945006916                                1.415128132929254E8
0.9333333333333333                                408.87656633406607+1.43236207992575E-6i           408.87656633406607                                1.427280755558892E8
0.9333333333333333                                409.79879421251206+1.4506020403446955E-6i         409.79879421251206                                1.4125128147315118E8
